Zeit in ms, Spannung in Einheitslos
2317617760,29
2317686251,29
2317754053,27
2317821345,27
2317888623,27
2317956401,27
2318023558,29
2318107952,29
2318192787,29
2318268545,27
2318336930,28
2321717948,27
2321772686,29
2321844574,30
2321916434,29
2321988210,29
2322075191,28
2322115503,27
2322173450,27
2322216656,26
2322290511,25
2322366989,27
2322442509,29
2325736045,32
2325816994,32
2325888691,40
2325968157,41
2326068180,40
2326188012,41
2326274503,41
2326356688,40
2326435731,42
2326503837,37
2326561473,37
2326620138,35
2329782466,34
2329860425,33
2329923952,31
2329995175,29
2330078503,33
2330129544,34
2330181593,33
2330230148,34
2330298061,33
2330368701,30
2330431317,30
2330505901,28
2333859634,31
2333941107,27
2334015829,28
2334095420,24
2334147735,26
2334204267,25
2334251685,23
2334304441,21
2334353650,21
2334427879,18
2334500711,19
2334577743,19
2338059230,20
2338122339,19
2338162535,19
2338200379,22
2338238343,23
2338304412,28
2338381172,31
2338461147,34
2338512358,34
2338561611,31
2338610403,30
2338670652,30
2342129391,27
2342177242,28
2342227524,29
2342296085,28
2342367569,26
2342439800,28
2342518372,24
2342589906,21
2342662373,28
2342731072,25
2342800181,25
2342848944,25
2346165252,28
2346289083,29
2346357602,28
2346416655,28
2346476150,29
2346538935,26
2346597710,29
2346655380,28
2346715701,27
2346775883,27
2346845215,28
2346910600,25
2350363514,26
2350417519,23
