Zeit in ms, Spannung in Einheitslos
6882163968,66
6886219678,68
6890415247,68
6894529339,60
6898490215,69
6902694529,63
6906654874,70
6910807682,50
6914980087,74
6919002550,68
6923179097,71
6927278900,52
6931282800,76
6935445108,67
6939445887,75
6943667654,64
6951677377,78
6955789985,68
6959923984,80
6964006398,74
6968186791,52
6972355796,85
6976242276,85
6980321795,58
6984589328,87
6988647509,76
6992628040,64
6996698679,87
7000843309,82
7004943225,111
7009139237,74
7013179785,78
7017336463,102
7021357983,55
7025484651,84
7029592728,77
7033657090,72
7037803035,78
7041925669,77
7046001366,79
7050062542,88
7054177165,90
7062265560,116
7066370185,94
7070417134,89
7074672800,120
7078721093,90
7082788609,92
7086922999,103
7091050152,95
7095223229,88
7099162405,78
7103316525,95
7107402044,89
7111511126,77
7115601016,80
7119728206,93
7123818426,86
7128396811,80
7136031932,100
7140096380,97
7144291669,109
7148346642,125
7152457254,84
7156511092,83
7160929928,92
7164725171,95
7172815377,101
7177076546,80
7181148438,107
7185157633,88
7189237396,107
7193663076,106
7197559636,87
7205669177,107
7209755913,83
7213928153,116
7218016710,100
7226139649,121
7230231696,105
7234330475,117
7238499590,115
7246569414,101
7250709263,113
7254813068,125
7259126099,117
7267099770,130
7271148814,100
7275484986,116
7284082750,114
7287561620,129
7291785479,106
7295820967,145
7304066685,127
7308152245,139
7312220170,136
7316346225,109
7324351683,141
7328476994,114
7332644048,148
7340910730,131
7344960811,115
7349035208,149
7353154453,122
7361328437,130
7365301491,157
7369532968,137
7373676186,174
7381743186,123
7385923351,121
7390040064,156
7398092394,153
7402290752,128
7406418587,163
7410505260,145
7418615737,122
7422714281,165
7427497219,157
7430964977,151
7439040727,203
7443350143,185
7447325184,156
7451536420,169
7459541519,173
7463712626,149
7467811383,138
7475983790,198
7480399505,163
7484216908,164
7488456665,161
7497083900,202
7500763929,177
7504838037,155
7509171144,152
7517157523,201
7521312909,183
7525408736,171
7533550170,146
7537724794,205
7546021784,181
7546519085,182
7553932838,157
7558133126,185
7565023218,201
7567481836,159
7575998054,187
7578554600,164
7582728674,180
7592269951,221
7595781500,183
7599219435,171
7603271576,161
7611486152,157
7617841607,199
7621611793,205
7637096950,200
7637671979,172
7638167729,161
7640977791,157
7644343081,192
7656319696,207
7662332946,192
7662916388,183
7669548668,183
7674375479,173
7679269987,160
7683565067,220
7691036904,231
7693245458,214
7697432818,205
7701296372,178
7709390222,177
7713472973,181
7717632817,187
7725714729,216
7729823747,221
7733952442,219
7738129257,195
7746167328,190
7750366985,194
7754392264,165
7758511528,190
7766726560,198
7770749612,225
7774852428,253
7783181647,215
7787326457,206
7791399978,195
7795464442,179
7803949946,194
7808094884,177
7812415114,188
7816393252,173
7824401226,213
7829749487,233
7833466822,240
7837727021,228
7845382255,207
7849321602,193
7854832160,204
7863779957,199
7865452348,201
7871620476,176
7877428666,201
7884310636,187
7885821229,201
7890163970,240
7904139676,238
7904846572,254
7908718048,230
7910806287,222
7918647817,191
7922698275,213
7929402561,178
7931721220,191
7939579827,200
7946250566,175
7949031568,194
7955213315,191
7962956559,213
7971114729,225
7974606550,233
7976378951,254
7982417001,223
7984276615,225
7989526254,202
7997311356,197
8000517188,216
8004700309,187
8008978934,196
8018032180,191
8021455592,191
8027773832,198
8032429911,179
8037159088,231
8041298263,243
8046393180,254
8053408709,255
8057502233,223
8062367877,229
8065730131,191
8073847910,203
8078069520,196
8082110514,195
8086498254,204
8094448506,188
8098785169,188
8104380300,201
8110733672,187
8114826939,213
8118963757,246
8124443115,240
8131556105,261
8135299157,221
8139404053,213
8143494791,211
8151656246,202
8155850202,200
8159939332,186
8168087933,197
8172193539,198
8177338171,176
8180398850,212
8188568087,188
8192660335,203
8197115715,231
8200947198,244
8209041087,264
8213197686,222
8219083742,232
8221341539,198
8229546613,218
8233621821,194
8237774159,187
8245983697,205
8250028886,188
8254064203,186
8259223731,204
8266844557,176
8270459992,221
8274552940,223
8280429248,256
8287953553,255
8290975547,227
8295167748,216
8303194891,180
8307339293,217
8311477564,186
8316183552,190
8323808729,201
8329557907,180
8331972265,201
8336174918,175
8344955770,221
8348273978,243
8352429499,256
8361163830,237
8364704007,218
8368868871,211
8372866295,209
8382354902,202
8385122397,188
8390219473,209
8393684235,184
8401439550,185
8405581393,184
8409916144,207
8413845791,227
8422057142,243
8427006939,212
8430500302,223
8438381309,204
8442503745,198
8446778923,171
8451047256,196
8459764656,185
8463127543,184
8467096704,177
8471216410,218
8479422992,214
8486389111,243
8487619050,207
8495700817,217
8500259507,215
8505327753,190
8508185830,189
8516159909,194
8520280399,186
8527203221,183
8528618295,199
