Zeit in ms, Spannung in Einheitslos
1877591739,309
1877687327,262
1877800062,296
1877887817,300
1877972804,249
1878036177,306
1881374061,295
1881487282,316
1881560684,380
1881644574,399
1881728186,375
1881810605,347
1881890625,326
1881993627,307
1882065829,271
1882141004,284
1885562132,305
1885608564,280
1885650650,328
1885693320,324
1885775178,302
1885846304,320
1885916432,331
1885981844,299
1886053504,303
1886123844,360
1889603841,355
1889672469,307
1889722803,335
1889771451,348
1889853951,314
1889938855,294
1890095455,291
1890197858,268
1890265376,291
1893761369,290
1893843993,231
1893917428,303
1893996688,306
1894074726,313
1894158392,350
1894253400,340
1894326338,315
1894413446,355
1894485417,366
1897773962,351
1897846011,323
1897926146,317
1898009845,306
1898070335,269
1898133221,290
1898196462,324
1898263141,309
1898337550,328
1898444112,333
1901994493,316
1902064574,317
1902114740,335
1902171672,318
1902224076,273
1902288522,331
1902375038,324
1902446581,272
1902517870,316
1905970380,321
1906046664,280
1906127790,318
1906213471,309
1906275400,272
1906354376,316
1906435535,309
1906514109,254
1906595289,303
1906679823,300
1910158096,256
1910257857,345
1910346237,342
1910429337,318
1910514414,359
1910604331,371
1910695536,356
1910786193,327
1910875703,302
1914166971,300
1914266431,261
1914351918,288
1914443718,333
1914515459,320
1914611426,343
1914689126,346
1914768989,341
1914833955,297
1915001959,338
1918332901,312
1918399671,276
1918442311,312
1918486212,311
1918539742,259
1918597833,301
1918654613,301
1918715510,284
1918798185,307
1918883834,279
1922484209,282
1922587641,336
1922672404,351
1922751791,317
1922836488,360
1922923188,382
1923014591,339
1923087658,264
1923158761,294
1926422414,291
1926500083,284
1926571824,322
1926642772,301
1926713659,308
1926784925,339
1926856412,325
1926926714,273
1927006735,323
1927086332,332
1930582915,305
1930657515,330
1930721702,329
1930783920,311
1931548660,320
1931676859,333
1931758426,307
1931837048,299
1931913486,330
1932014801,315
1934747328,279
1934839176,317
1934915556,310
1934991585,297
1935040935,317
1935089354,294
1935129942,284
1935169992,339
1935209868,331
1938843240,272
1938914430,332
1938995608,337
1939054445,301
1939114562,328
1939182572,331
1939243621,319
1939326443,337
1939409010,354
1939491416,332
1942783807,293
1942860713,317
1942932463,316
1942992278,272
1943075404,306
1943152850,310
1943230470,268
1943302316,311
1943373059,298
1946894632,252
1947008138,320
1947078158,307
1947139721,294
1947200756,325
1947261527,327
1947333689,321
1947412340,365
1947474036,368
1947538747,364
1951098328,331
1951146478,326
1951211301,297
1951274824,272
1951333093,298
1951411517,314
1951508445,273
1951594718,315
1951675202,326
1951754154,306
1955113859,330
1955186173,336
1955248693,330
1955308946,296
1955372860,351
1955440042,341
1955507067,313
1955572428,324
1955636723,328
1959178629,301
1959234049,301
1959276513,326
1959327985,306
1959370807,302
1959424306,312
1959474464,295
1959522460,303
1959569790,315
1959617250,277
1963294054,295
1963381713,320
1963448034,314
1963532984,339
1963620424,346
1963721000,341
1963812719,304
1963900614,340
1964002479,341
1964091745,323
1967510639,323
1967566567,341
1967641187,317
1967717643,279
1967794872,327
1967877024,323
1967971140,272
1968039641,312
1968114596,329
1971574987,307
1971645641,330
1971696520,331
1971745815,314
1971828328,319
1971909210,336
1971997332,313
1972064901,298
1972140643,331
1972223880,320
1975692784,261
1975763394,315
1975831584,314
1975912554,267
1976010555,317
1976076378,299
1976147688,257
1976222532,363
1976300056,377
1976382402,345
1979677065,313
1979744545,358
1979804483,329
1979867146,275
1979926437,292
1980002797,320
1980063136,318
1980121722,329
1980180992,337
1983800947,328
1983923818,281
1984008921,336
1984089810,327
1984172115,292
1984252172,329
1984335197,334
1984411834,293
1984493967,311
1984576041,330
1987849515,301
1987930877,309
1988015339,317
1988080614,294
1988169572,308
1988246292,318
1988344298,279
1988428748,303
1988497156,334
1991924016,315
1992011123,333
